"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Heather Olney","G","So","3","0","0","0","0.0000","0","0","0","0","2002-2003","union"
"Dana Smullyan","G","Fr","21","0","0","0","0.0000","0","0","0","0","2002-2003","union"
"Emily Taylor","F","Jr","10","0","0","0","0.0000","0","0","0","0","2002-2003","union"
"Melissa Lomanto","F","So","24","9","9","18","0.7500","1","1","1","0","2002-2003","utica"
"Cortney Suders","F","So","24","8","9","17","0.7083","1","2","1","0","2002-2003","utica"
"Katie Juliano","F","So","23","6","10","16","0.6957","1","1","0","0","2002-2003","utica"
"Elizabeth Smith","F","Fr","24","5","11","16","0.6667","1","3","1","0","2002-2003","utica"
"Bethany Torrice","F","So","22","8","2","10","0.4545","1","1","0","0","2002-2003","utica"
"Alicia Pircio","F","So","17","5","5","10","0.5882","2","2","0","0","2002-2003","utica"
"Meaghan Murray","F","So","11","4","6","10","0.9091","0","0","0","0","2002-2003","utica"
"Sarah Kirby","F","So","24","5","3","8","0.3333","1","1","0","0","2002-2003","utica"
"Tanya Oliver","F","Fr","22","3","4","7","0.3182","1","0","0","0","2002-2003","utica"
"Katie Snell","D","Fr","11","3","4","7","0.6364","0","1","0","0","2002-2003","utica"
"Kelli Louie","F","So","14","3","3","6","0.4286","0","0","0","0","2002-2003","utica"
"Niki Fletcher","F","Fr","21","2","4","6","0.2857","0","0","0","0","2002-2003","utica"
"Karen Poole","D","So","23","2","4","6","0.2609","0","0","0","0","2002-2003","utica"
"Mary Latray","D","So","22","2","2","4","0.1818","0","0","0","0","2002-2003","utica"
"Michelle Willamson","D","So","9","1","3","4","0.4444","0","1","0","0","2002-2003","utica"
"Jennifer DeJesus","D","So","17","1","3","4","0.2353","0","0","0","0","2002-2003","utica"
"Kristen Corrigan","D","So","16","1","3","4","0.2500","0","0","0","0","2002-2003","utica"
"Julie Sapio","F","So","23","1","2","3","0.1304","1","0","0","0","2002-2003","utica"
"Debbie Schwagerman","F","So","23","0","3","3","0.1304","0","0","0","0","2002-2003","utica"
"Michelle Tesoro","D","Fr","20","0","3","3","0.1500","0","0","0","0","2002-2003","utica"
"Natalle Laramee","D","Fr","9","2","0","2","0.2222","1","0","0","0","2002-2003","utica"
"Carli Mazzarella","F","So","5","2","0","2","0.4000","0","0","0","0","2002-2003","utica"
"Ceci Stachurski","D","Fr","10","0","2","2","0.2000","0","0","0","0","2002-2003","utica"
"Sarah Detwiler","G","So","15","0","0","0","0.0000","0","0","0","0","2002-2003","utica"
"Krystal Champagne","G","So","7","0","0","0","0.0000","0","0","0","0","2002-2003","utica"
"Melissa Zebda","G","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","utica"
"Kristi Bland","D","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","utica"
"Jenny Agnew","F","Sr","30","5","3","8","0.2667","0","2","0","0","2002-2003","vermont"
"Lindsey Tilbury","F/D","Fr","30","4","3","7","0.2333","0","1","0","0","2002-2003","vermont"
"Hilary Johnson","F","Fr","30","3","4","7","0.2333","0","1","0","0","2002-2003","vermont"
"Jackie Duerr","F","So","30","2","3","5","0.1667","1","1","0","0","2002-2003","vermont"
"Caitlin Barnes","D","Fr","30","3","1","4","0.1333","0","1","0","0","2002-2003","vermont"
"Abbey Kaknes","F","Fr","30","0","4","4","0.1333","0","0","0","0","2002-2003","vermont"
"Heather Fifield","F","Sr","30","0","3","3","0.1000","0","0","0","0","2002-2003","vermont"
"Jillian Giardina","D","Sr","30","0","3","3","0.1000","0","0","0","0","2002-2003","vermont"
"Liz Reed","F","Jr","13","2","0","2","0.1538","1","1","0","0","2002-2003","vermont"
"Becky Daley","D","Jr","30","0","2","2","0.0667","0","0","0","0","2002-2003","vermont"
"Missy Tracy","D","Jr","30","0","2","2","0.0667","0","0","0","0","2002-2003","vermont"
"Rebecca Godsill","F","Sr","27","1","0","1","0.0370","0","0","0","0","2002-2003","vermont"
"Kate Hudspeth","F","Fr","30","1","0","1","0.0333","1","1","0","0","2002-2003","vermont"
"Katie Gannon","F","Jr","22","0","1","1","0.0455","0","0","0","0","2002-2003","vermont"
"Jen Fifield","F","Fr","30","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Lindsey Neilson","D","Jr","24","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Kami Cote","G","So","12","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Andrea Miz","F/D","Fr","28","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Tiffany Hayes","G","Sr","26","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Kristin Wilson","D","Fr","30","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Ashleigh Hochbrunn","D","So","28","0","0","0","0.0000","0","0","0","0","2002-2003","vermont"
"Kiersten Von Trapp","F","Sr","21","13","10","23","1.0952","0","1","0","0","2002-2003","wesleyan"
"Anna Siliciano","F","So","21","14","6","20","0.9524","2","3","1","1","2002-2003","wesleyan"
"Meghan Frederico","F","So","21","5","7","12","0.5714","1","0","0","0","2002-2003","wesleyan"
"Stacey Orr","F","Sr","21","3","7","10","0.4762","0","0","0","0","2002-2003","wesleyan"
"Andrea Snow","F","Jr","21","3","5","8","0.3810","1","0","0","0","2002-2003","wesleyan"
"Natasha Clauson","D","Jr","21","1","7","8","0.3810","1","0","0","0","2002-2003","wesleyan"
"Frances Jacobus-Parker","F","So","21","3","3","6","0.2857","1","1","0","0","2002-2003","wesleyan"
"Liza Eckels","F","Sr","21","1","5","6","0.2857","0","1","0","0","2002-2003","wesleyan"
"Gabby Carson","D","Sr","21","1","2","3","0.1429","0","0","0","0","2002-2003","wesleyan"
"Jenna Bonczewski","F","Fr","21","0","2","2","0.0952","0","0","0","0","2002-2003","wesleyan"
"Emily Titterton","D","Fr","21","1","0","1","0.0476","0","0","1","0","2002-2003","wesleyan"
"Jessica Pearce","D","Fr","21","0","0","0","0.0000","0","0","0","0","2002-2003","wesleyan"
"Amanda Robinson","F","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","wesleyan"
"Hannah Frazer","D","Fr","4","0","0","0","0.0000","0","0","0","0","2002-2003","wesleyan"
"Elizabeth Courtney","G","Jr","21","0","0","0","0.0000","0","0","0","0","2002-2003","wesleyan"
"Sarah Ross","F","Fr","4","0","0","0","0.0000","0","0","0","0","2002-2003","wesleyan"
"Molly Wasserman","F","Jr","21","14","12","26","1.2381","3","4","0","0","2002-2003","williams"
"Annie Snodgrass","F","So","27","4","12","16","0.5926","3","0","0","0","2002-2003","williams"
"Melissa Vandermyn","D","Fr","27","9","6","15","0.5556","1","2","0","0","2002-2003","williams"
"Rachel Barr","D","Fr","25","7","7","14","0.5600","0","3","0","0","2002-2003","williams"
"Carrie Miller","F","Fr","27","7","5","12","0.4444","2","0","0","0","2002-2003","williams"
"Taylor Tyson","D","Fr","27","7","4","11","0.4074","3","1","1","0","2002-2003","williams"
"Gigi Stender","F","So","27","4","7","11","0.4074","1","1","0","0","2002-2003","williams"
"Ellissa Popoff","D","Fr","27","3","8","11","0.4074","0","1","0","0","2002-2003","williams"
"Bonnie Lui","F","Jr","27","4","4","8","0.2963","0","0","0","0","2002-2003","williams"
"Julia Karoly","F","Sr","27","3","5","8","0.2963","2","0","0","0","2002-2003","williams"
"Karen Thome","D","Sr","27","1","7","8","0.2963","0","0","0","0","2002-2003","williams"
"Jackie Goff","F","Fr","26","1","6","7","0.2692","0","1","0","0","2002-2003","williams"
"Liz Hodgman","D","So","27","0","5","5","0.1852","0","0","0","0","2002-2003","williams"
"Wendy Stone","D","So","20","3","1","4","0.2000","0","3","0","0","2002-2003","williams"
"Erika Latham","D","Fr","27","2","2","4","0.1481","1","0","0","0","2002-2003","williams"
"Lisa Haney","F","Sr","24","2","2","4","0.1667","0","0","0","0","2002-2003","williams"
"Meara Ryan","F","So","25","2","1","3","0.1200","0","0","0","0","2002-2003","williams"
"Liz Toomey","F","Sr","27","0","3","3","0.1111","0","0","0","0","2002-2003","williams"
"Tracy Borowski","G","Sr","2","0","0","0","0.0000","0","0","0","0","2002-2003","williams"
"Monelle Quevillon","G","Sr","27","0","0","0","0.0000","0","0","0","0","2002-2003","williams"
"Ali Slinden","F","Fr","30","20","10","30","1.0000","3","3","0","0","2002-2003","wisconsin-river-falls"
"Lou Paulson","F","Fr","29","10","13","23","0.7931","3","4","0","0","2002-2003","wisconsin-river-falls"
"Lindsay O'Keefe","F","Fr","30","11","10","21","0.7000","0","2","0","0","2002-2003","wisconsin-river-falls"
"Meghan Wahlstrom-Ramler","F","So","30","5","15","20","0.6667","2","2","0","1","2002-2003","wisconsin-river-falls"
"Lindsy Carlson","D","Jr","29","8","10","18","0.6207","0","6","0","0","2002-2003","wisconsin-river-falls"
"Jodi Hensch","D","Jr","30","6","12","18","0.6000","2","2","0","0","2002-2003","wisconsin-river-falls"
"Heather Egeness","F","So","29","6","8","14","0.4828","4","1","0","0","2002-2003","wisconsin-river-falls"
"Leah Baron","F","Fr","30","5","9","14","0.4667","0","1","0","0","2002-2003","wisconsin-river-falls"
"Jenny Conzemius","F","Sr","30","3","9","12","0.4000","1","0","0","0","2002-2003","wisconsin-river-falls"
"Mandy Stokes","F","Sr","30","4","7","11","0.3667","1","0","0","0","2002-2003","wisconsin-river-falls"
"Tiff Stencil","F","Fr","29","2","9","11","0.3793","2","0","0","0","2002-2003","wisconsin-river-falls"
"Lisa McGuire","F","So","30","7","1","8","0.2667","1","0","0","0","2002-2003","wisconsin-river-falls"
"Katie Hiscock","D","So","30","1","6","7","0.2333","1","0","0","0","2002-2003","wisconsin-river-falls"
"Rachel Goodwin","D","Jr","29","3","2","5","0.1724","0","1","0","0","2002-2003","wisconsin-river-falls"
"Beth Betker","D","Jr","30","3","1","4","0.1333","0","0","0","0","2002-2003","wisconsin-river-falls"
"Laura Berg","D","So","29","0","1","1","0.0345","0","0","0","0","2002-2003","wisconsin-river-falls"
"Courtney Canniff","F","Jr","4","0","1","1","0.2500","0","0","0","0","2002-2003","wisconsin-river-falls"
"Jenny Jannett","G","Fr","1","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-river-falls"
"Elisha Best","F","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-river-falls"
"Natalie Olson","G","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-river-falls"
"Marlene Yaeger","G","So","28","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-river-falls"
"Annie Shanahan","F","So","28","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-river-falls"
"Jackie Schmitt","F","So","27","21","19","40","1.4815","4","5","1","1","2002-2003","wisconsin-stevens-point"
"Tracy Truckey","F","Fr","27","21","16","37","1.3704","2","3","1","0","2002-2003","wisconsin-stevens-point"
"Emily Teachout","F","So","27","21","15","36","1.3333","6","2","0","0","2002-2003","wisconsin-stevens-point"
"Ann Ninnemann","F","So","27","10","19","29","1.0741","1","4","0","0","2002-2003","wisconsin-stevens-point"
"Ashley Howe","F","So","27","12","13","25","0.9259","2","1","0","0","2002-2003","wisconsin-stevens-point"
"Pam Stohr","F","Fr","25","8","7","15","0.6000","1","3","0","0","2002-2003","wisconsin-stevens-point"
"Jennifer Norris","F","Fr","25","4","11","15","0.6000","1","1","0","0","2002-2003","wisconsin-stevens-point"
"Kim Lunneborg","F","Fr","23","7","5","12","0.5217","2","0","0","0","2002-2003","wisconsin-stevens-point"
"Kim Chenery","F","So","26","2","9","11","0.4231","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Liz Goergen","F","So","23","5","5","10","0.4348","0","3","0","0","2002-2003","wisconsin-stevens-point"
"Jackie Foley","D","Fr","27","2","8","10","0.3704","1","0","0","0","2002-2003","wisconsin-stevens-point"
"Jana Jurkovich","D","So","23","2","4","6","0.2609","0","1","0","0","2002-2003","wisconsin-stevens-point"
"Jenn Dorff","D","So","27","2","3","5","0.1852","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Hayli Hupp","F","So","27","1","3","4","0.1481","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Nicole Sankey","D","Jr","27","0","4","4","0.1481","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Becky Humphreys","F","Jr","27","0","3","3","0.1111","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Stacie Cushing","D","So","14","0","1","1","0.0714","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Alison St. Peter","D","Jr","26","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Amanda Senn","G","Jr","4","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Diane Sawyer","G","Jr","20","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Crystal Randall","G","Fr","10","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Hillary Wolski","D","So","3","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-stevens-point"
"Amanda Schultz","F","Fr","25","14","5","19","0.7600","1","4","0","0","2002-2003","wisconsin-eau-claire"
"Christa Hubert","F","So","25","7","6","13","0.5200","1","1","2","0","2002-2003","wisconsin-eau-claire"
"Claire Parda","F","Fr","25","8","3","11","0.4400","3","2","1","0","2002-2003","wisconsin-eau-claire"
"Jen Mead","D","Sr","25","1","10","11","0.4400","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Connie Cameron","F","Sr","25","4","5","9","0.3600","0","1","1","0","2002-2003","wisconsin-eau-claire"
"Jamie Hewitt","F","So","18","4","4","8","0.4444","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Sarah Zollars","F","Jr","25","2","6","8","0.3200","0","1","0","0","2002-2003","wisconsin-eau-claire"
"Kristi Hawkinson","F","So","25","3","2","5","0.2000","1","1","0","0","2002-2003","wisconsin-eau-claire"
"Crystal Wasem","D","Fr","24","1","4","5","0.2083","0","1","0","0","2002-2003","wisconsin-eau-claire"
"Jackie Peplinski","D","So","21","3","1","4","0.1905","1","2","0","0","2002-2003","wisconsin-eau-claire"
"Jessie Boyles","F","Fr","25","1","1","2","0.0800","1","0","0","0","2002-2003","wisconsin-eau-claire"
"Megan Oswall","F","Fr","22","1","1","2","0.0909","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Laura Brackey","F","Fr","20","1","1","2","0.1000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Ashley Dreis","D","Fr","16","1","0","1","0.0625","0","1","0","0","2002-2003","wisconsin-eau-claire"
"Jess Schmidt","D","Sr","25","0","1","1","0.0400","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Becky Koenck","D","Fr","21","0","1","1","0.0476","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Tara Berlute","G","So","14","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Megan Christoperson","F","Jr","25","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"JoAnne Koenck","D","Jr","9","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Sara Stienhoff","G","Fr","11","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Melissa White","D","Fr","24","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-eau-claire"
"Tanya Regner","F","Jr","27","16","12","28","1.0370","3","5","2","0","2002-2003","wisconsin-superior"
"Nicole Fortier","F","Jr","27","12","14","26","0.9630","1","4","0","0","2002-2003","wisconsin-superior"
"Amy Kachinske","F","So","27","11","13","24","0.8889","2","0","1","2","2002-2003","wisconsin-superior"
"Jodi Faye","F","Sr","23","7","9","16","0.6957","1","2","0","0","2002-2003","wisconsin-superior"
"Brei Thompson","F","Sr","27","3","5","8","0.2963","0","1","0","0","2002-2003","wisconsin-superior"
"Tara Evoy","D","Fr","27","2","3","5","0.1852","1","1","0","0","2002-2003","wisconsin-superior"
"Nadine Aubin","D","Fr","27","0","5","5","0.1852","0","0","0","0","2002-2003","wisconsin-superior"
"Rachel Helleloid","F/D","Jr","24","2","2","4","0.1667","0","1","0","0","2002-2003","wisconsin-superior"
"Marianne Bortolin","D","So","26","2","1","3","0.1154","0","0","0","0","2002-2003","wisconsin-superior"
"Theresa Williams","F","Sr","27","2","0","2","0.0741","0","0","0","0","2002-2003","wisconsin-superior"
"Nicole Ropiak","D","So","27","0","2","2","0.0741","0","0","0","0","2002-2003","wisconsin-superior"
"Katie Elmquist","D","Fr","27","1","0","1","0.0370","0","1","0","0","2002-2003","wisconsin-superior"
"Jordan Sharpe","D","Jr","8","0","1","1","0.1250","0","0","0","0","2002-2003","wisconsin-superior"
"Kristy Faechner","G","Fr","16","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Michaela Promuka","F","Sr","5","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Jo Bayers","F","Fr","23","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Shaylynn Pewapisconias","F","Fr","25","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Kristi Tobolaski","F","Jr","24","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Ashley Nicolls","G","Jr","13","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Lindsay Vovk","F","Jr","27","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Rae Lundberg","D","Fr","25","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Chelsea Tabor","G","Fr","2","0","0","0","0.0000","0","0","0","0","2002-2003","wisconsin-superior"
"Natalie Babony","F","Fr","31","12","17","29","0.9355","2","0","0","0","2002-2003","yale"
"Deena Caplette","F","Fr","31","9","18","27","0.8710","3","2","0","0","2002-2003","yale"
"Deanna McDevitt","F","Sr","31","13","12","25","0.8065","1","3","0","1","2002-2003","yale"
"Nicole Symington","F","So","31","8","16","24","0.7742","0","1","0","1","2002-2003","yale"
"Erin Duggan","F/D","So","30","8","12","20","0.6667","0","4","0","0","2002-2003","yale"
"Lisa Jacque","F","So","30","7","12","19","0.6333","0","0","0","0","2002-2003","yale"
"Suzanne McGoey","F","Fr","31","6","8","14","0.4516","2","0","0","0","2002-2003","yale"
"Kaitlin Porcaro","D","Sr","31","3","8","11","0.3548","0","1","0","0","2002-2003","yale"
"Erika Hockinson","D","Jr","30","3","4","7","0.2333","0","1","0","0","2002-2003","yale"
"Alison Turney","D","So","31","2","3","5","0.1613","1","0","0","0","2002-2003","yale"
"Wallis Finger","F","Jr","31","0","4","4","0.1290","0","0","0","0","2002-2003","yale"
"Rory Neuner","F","Sr","31","0","3","3","0.0968","0","0","0","0","2002-2003","yale"
"Kristin Kattleman","F/D","Jr","31","1","1","2","0.0645","0","0","0","0","2002-2003","yale"
"Kirsten Wick","D","So","25","0","1","1","0.0400","0","0","0","0","2002-2003","yale"
"Linda Dix-Cooper","D","Fr","27","0","1","1","0.0370","0","0","0","0","2002-2003","yale"
"Sarah Love","G","Fr","28","0","0","0","0.0000","0","0","0","0","2002-2003","yale"
"Amanda Webb","D","Fr","14","0","0","0","0.0000","0","0","0","0","2002-2003","yale"
"Nicolette Franck","G","Jr","9","0","0","0","0.0000","0","0","0","0","2002-2003","yale"
"Amy LeClair","D","Sr","13","0","0","0","0.0000","0","0","0","0","2002-2003","yale"
"Karin Tilly","F","Sr","9","0","0","0","0.0000","0","0","0","0","2002-2003","yale"
