"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Kristy Faechner","G","Jr","19","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-superior"
"Ann Ninnemann","F","Sr","26","11","18","29","1.1154","4","6","0","0","2004-2005","wisconsin-stevens-point"
"Jackie Schmitt","F","Sr","26","14","13","27","1.0385","4","3","0","0","2004-2005","wisconsin-stevens-point"
"Liz Goergen","F","Sr","26","13","13","26","1.0000","1","2","0","0","2004-2005","wisconsin-stevens-point"
"Ashley Howe","F","Sr","26","16","8","24","0.9231","4","4","1","1","2004-2005","wisconsin-stevens-point"
"Kim Lunneborg","F","Jr","26","11","12","23","0.8846","1","2","0","0","2004-2005","wisconsin-stevens-point"
"Katy Lankey","F","Fr","25","10","8","18","0.7200","3","1","0","0","2004-2005","wisconsin-stevens-point"
"Jesse Suter","F","Fr","26","4","11","15","0.5769","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Tracy Truckey","F","Jr","26","3","10","13","0.5000","1","0","0","0","2004-2005","wisconsin-stevens-point"
"Jana Jurkovich","D","Sr","26","1","9","10","0.3846","0","1","0","0","2004-2005","wisconsin-stevens-point"
"Hilary Bulger","F","Jr","22","3","5","8","0.3636","1","1","0","0","2004-2005","wisconsin-stevens-point"
"Lauren Kellin","D","Fr","26","2","6","8","0.3077","1","1","0","0","2004-2005","wisconsin-stevens-point"
"Pam Stohr","F","Jr","26","4","1","5","0.1923","0","2","0","0","2004-2005","wisconsin-stevens-point"
"Chris Hanson","D","So","26","1","4","5","0.1923","0","0","1","0","2004-2005","wisconsin-stevens-point"
"Hayli Hupp","F","Sr","26","2","1","3","0.1154","1","0","0","0","2004-2005","wisconsin-stevens-point"
"Jenn Dorff","D","Sr","26","1","2","3","0.1154","1","0","0","0","2004-2005","wisconsin-stevens-point"
"Jamie Lewandowski","D","Fr","26","0","2","2","0.0769","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Korryn Brooks","D","Fr","25","0","1","1","0.0400","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Amy Statz","G","So","24","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Janelle Korbas","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Julie LaClair","G","So","2","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-stevens-point"
"Jenna Spring","F","So","32","13","15","28","0.8750","1","6","0","0","2004-2005","yale"
"Erin Duggan","D","Sr","32","11","16","27","0.8438","2","4","0","0","2004-2005","yale"
"Deena Caplette","F","Jr","32","10","16","26","0.8125","3","2","1","1","2004-2005","yale"
"Kristin Savard","F","So","32","9","15","24","0.7500","1","3","0","1","2004-2005","yale"
"Nicole Symington","F","Sr","29","7","13","20","0.6897","1","0","1","0","2004-2005","yale"
"Sheila Zingler","F","So","32","8","11","19","0.5938","3","2","0","2","2004-2005","yale"
"Helen Resor","D","Fr","24","7","11","18","0.7500","1","1","0","1","2004-2005","yale"
"Kelsey Johnson","F","So","32","4","9","13","0.4063","1","1","0","0","2004-2005","yale"
"Natalie Babony","F","Jr","32","4","5","9","0.2813","0","0","1","0","2004-2005","yale"
"Christina Sharun","F","So","32","4","5","9","0.2813","1","1","0","0","2004-2005","yale"
"Alison Turney","D","Sr","32","2","4","6","0.1875","1","0","0","0","2004-2005","yale"
"Nina Resor","D","So","25","2","3","5","0.2000","1","0","0","0","2004-2005","yale"
"Lisa Jacque","F","Sr","32","0","4","4","0.1250","0","0","0","0","2004-2005","yale"
"Ann-Renée Guillemette","D","Fr","31","0","1","1","0.0323","0","0","0","0","2004-2005","yale"
"Regan Gilbride","F/D","So","32","0","1","1","0.0313","0","0","0","0","2004-2005","yale"
"Carrie Horbatuk","G","So","1","0","0","0","0.0000","0","0","0","0","2004-2005","yale"
"Sarah Love","G","Jr","29","0","0","0","0.0000","0","0","0","0","2004-2005","yale"
"Shivon Zilis","G","Fr","7","0","0","0","0.0000","0","0","0","0","2004-2005","yale"
