"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Diane Amsden","D","Sr","26","1","3","4","0.1538","0","0","0","0","2003-2004","st-marys"
"Shannon Calvert","F","Fr","25","0","3","3","0.1200","0","0","0","0","2003-2004","st-marys"
"Ashley Graf","F","So","24","1","1","2","0.0833","1","0","0","0","2003-2004","st-marys"
"Tennie McCabe","F","Sr","6","0","2","2","0.3333","0","0","0","0","2003-2004","st-marys"
"Lauren Boardman","F","Fr","5","0","1","1","0.2000","0","0","0","0","2003-2004","st-marys"
"Steph Evenson","D","Jr","12","0","1","1","0.0833","0","0","0","0","2003-2004","st-marys"
"Shannon Dinneen","D","Fr","2","0","0","0","0.0000","0","0","0","0","2003-2004","st-marys"
"Amanda Gage","G","Fr","9","0","0","0","0.0000","0","0","0","0","2003-2004","st-marys"
"Nikki Jung","G","Fr","17","0","0","0","0.0000","0","0","0","0","2003-2004","st-marys"
"Kate Barnett","F","Jr","26","7","19","26","1.0000","1","0","1","0","2003-2004","st-olaf"
"Maria Richardson","F","Fr","26","12","13","25","0.9615","0","3","0","0","2003-2004","st-olaf"
"Sarah Ray","D","Sr","26","12","12","24","0.9231","2","6","0","0","2003-2004","st-olaf"
"Lindsay Weier","D","So","26","11","8","19","0.7308","1","7","0","0","2003-2004","st-olaf"
"Brit Schultheis","F","Jr","26","6","11","17","0.6538","2","1","0","0","2003-2004","st-olaf"
"Erin Baxter","F","Jr","26","6","5","11","0.4231","1","2","0","0","2003-2004","st-olaf"
"Kelsey Skogland","D","Fr","26","2","4","6","0.2308","0","1","0","0","2003-2004","st-olaf"
"Claire LeDuc","F","Fr","26","4","1","5","0.1923","2","0","0","0","2003-2004","st-olaf"
"Kayla Wente","F","Jr","26","3","2","5","0.1923","2","0","0","0","2003-2004","st-olaf"
"Kirsten Paulson","F","So","26","3","2","5","0.1923","0","0","0","0","2003-2004","st-olaf"
"Brittany Beck","F","Fr","25","2","2","4","0.1600","1","0","0","0","2003-2004","st-olaf"
"Kendra Ruff","D","So","26","1","1","2","0.0769","0","0","0","0","2003-2004","st-olaf"
"Jill Rowan","F","Fr","26","1","1","2","0.0769","1","0","0","0","2003-2004","st-olaf"
"Melissa Mueller","D","So","26","0","2","2","0.0769","0","0","0","0","2003-2004","st-olaf"
"Jennifer Welch","F","So","6","1","0","1","0.1667","0","1","0","0","2003-2004","st-olaf"
"Andra Curtis","F","So","25","0","1","1","0.0400","0","0","0","0","2003-2004","st-olaf"
"Theresa Nolan","D","Fr","23","0","1","1","0.0435","0","0","0","0","2003-2004","st-olaf"
"Jennifer Luke","F","Jr","7","0","0","0","0.0000","0","0","0","0","2003-2004","st-olaf"
"Robin Bland","F","Fr","24","0","0","0","0.0000","0","0","0","0","2003-2004","st-olaf"
"Kerry Rollwagen","G","Jr","13","0","0","0","0.0000","0","0","0","0","2003-2004","st-olaf"
"Andrea Smith","G","Jr","14","0","0","0","0.0000","0","0","0","0","2003-2004","st-olaf"
"Meg Lyons","F","Jr","21","17","12","29","1.3810","0","7","0","0","2003-2004","st-michaels"
"Melissa Gagne","F","Fr","24","9","13","22","0.9167","0","1","1","0","2003-2004","st-michaels"
"Michelle Miaskiewicz","F","So","24","5","15","20","0.8333","2","2","0","0","2003-2004","st-michaels"
"Martha Salois","F","Fr","24","5","5","10","0.4167","0","0","0","0","2003-2004","st-michaels"
"Kate Talbot","F/D","Jr","22","3","7","10","0.4545","0","0","0","0","2003-2004","st-michaels"
"Halley Grabarz","F","So","20","2","5","7","0.3500","0","0","0","0","2003-2004","st-michaels"
"Kasie Scafariello","D","Fr","23","2","5","7","0.3043","0","0","0","0","2003-2004","st-michaels"
"Francoise Villedrouin","F","Fr","24","3","2","5","0.2083","0","1","0","0","2003-2004","st-michaels"
"Holly Brandl","F","Jr","24","2","3","5","0.2083","0","0","0","0","2003-2004","st-michaels"
"Katie Grable","D","Fr","24","3","1","4","0.1667","1","0","0","0","2003-2004","st-michaels"
"Danielle Hicks","D","Jr","9","1","2","3","0.3333","0","0","0","0","2003-2004","st-michaels"
"Ashley McGrath","D","Fr","23","0","3","3","0.1304","0","0","0","0","2003-2004","st-michaels"
"Lauren Remmes","D","Fr","6","1","1","2","0.3333","0","0","0","0","2003-2004","st-michaels"
"Michelle Roach","F","Fr","11","0","1","1","0.0909","0","0","0","0","2003-2004","st-michaels"
"Lauren Landrigan","D","Sr","23","0","1","1","0.0435","0","0","0","0","2003-2004","st-michaels"
"Ashley Mabardy","D","Fr","24","0","1","1","0.0417","0","0","0","0","2003-2004","st-michaels"
"Erin Cleary","D","Jr","23","0","1","1","0.0435","0","0","0","0","2003-2004","st-michaels"
"Sarah Walker","F","So","23","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Adriana Montalbano","F","So","23","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Erin Gilmore","G","So","3","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Marcy Ring","G","Jr","14","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Rachel Lamothe","F","Jr","8","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Annice Mason","G","So","13","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Sarah Trial","F","Fr","15","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Andrea Marcotte","D","Fr","11","0","0","0","0.0000","0","0","0","0","2003-2004","st-michaels"
"Tomery Stolz","F","Sr","27","17","18","35","1.2963","4","2","0","0","2003-2004","st-thomas"
"Maureen Hardwick","F","So","26","11","19","30","1.1538","2","2","0","1","2003-2004","st-thomas"
"Tanaya Reitz","F","So","23","14","9","23","1.0000","2","2","1","0","2003-2004","st-thomas"
"Melanie Drake","F/D","So","26","4","14","18","0.6923","0","1","0","0","2003-2004","st-thomas"
"Sue Heinmiller","F","So","26","7","10","17","0.6538","1","1","1","0","2003-2004","st-thomas"
"Allison Turgeon","F","Fr","21","10","6","16","0.7619","0","2","1","0","2003-2004","st-thomas"
"Jenny Sorensen","F","So","27","8","8","16","0.5926","1","1","0","0","2003-2004","st-thomas"
"Rachel Reinhardt","D","Jr","26","2","8","10","0.3846","0","0","0","0","2003-2004","st-thomas"
"Maggie Toft","D","Fr","27","1","9","10","0.3704","0","0","0","0","2003-2004","st-thomas"
"Allison O'Hara","D","So","26","2","7","9","0.3462","1","1","0","0","2003-2004","st-thomas"
"Anne Schema","F","Fr","27","6","1","7","0.2593","2","0","0","0","2003-2004","st-thomas"
"Andrea Schilling","F","Fr","25","6","1","7","0.2800","1","0","0","0","2003-2004","st-thomas"
"Susan Hosford","F","So","26","4","3","7","0.2692","1","0","0","0","2003-2004","st-thomas"
"Tedra Mitchell","F","Jr","27","3","4","7","0.2593","1","0","0","0","2003-2004","st-thomas"
"Michelle Radzik","D","Jr","17","1","6","7","0.4118","1","0","0","0","2003-2004","st-thomas"
"Vanessa Miller","D","Sr","24","2","4","6","0.2500","0","0","0","0","2003-2004","st-thomas"
"Jordan Benson","F/D","Sr","23","4","0","4","0.1739","2","1","0","1","2003-2004","st-thomas"
"Lindsay Jacobs","D","Sr","4","1","1","2","0.5000","0","0","0","0","2003-2004","st-thomas"
"Katie Moore","F","Sr","16","0","1","1","0.0625","0","0","0","0","2003-2004","st-thomas"
"Lindsay Allen","D","So","12","0","1","1","0.0833","0","0","0","0","2003-2004","st-thomas"
"Erika Mortenson","F","Fr","9","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Marcy Stech","F","Fr","8","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Nikki Sailer","F","Jr","6","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Laura Eaton","D","Fr","6","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Katie Jetland","G","Fr","15","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Becky Kilpatrick","G","So","15","0","0","0","0.0000","0","0","0","0","2003-2004","st-thomas"
"Tara Borawski","F","So","22","6","10","16","0.7273","1","3","0","0","2003-2004","trinity"
"Jillian Nelsen","F","Sr","22","4","8","12","0.5455","1","1","0","0","2003-2004","trinity"
"Jessica Keeley","F","So","22","6","3","9","0.4091","0","0","0","0","2003-2004","trinity"
"Michelle O'Neil","F","Jr","21","4","5","9","0.4286","0","2","0","0","2003-2004","trinity"
"Elizabeth Johnson","F","Fr","22","4","2","6","0.2727","0","0","0","0","2003-2004","trinity"
"Elizabeth Goldsmith","F","So","19","1","3","4","0.2105","0","0","0","0","2003-2004","trinity"
"Christine Ryan","D","Fr","22","1","3","4","0.1818","0","1","0","0","2003-2004","trinity"
"Emily Ciccolo","F","So","22","1","2","3","0.1364","0","0","0","0","2003-2004","trinity"
"Leah Culver","D","Sr","19","0","3","3","0.1579","0","0","0","0","2003-2004","trinity"
"Emily Costello","D","So","22","0","2","2","0.0909","0","0","0","0","2003-2004","trinity"
"Libby Jakes","D","Jr","17","0","1","1","0.0588","0","0","0","0","2003-2004","trinity"
"Mimi MacKinnon","G","Sr","21","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Samantha Lee","F","Sr","17","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Shannon Lindgren","D","So","18","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Courtney Bergh","G","So","2","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Laurel Valchuis","F","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Sarah Shoukimas","F","Sr","19","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Victoria Fox","F","Jr","1","0","0","0","0.0000","0","0","0","0","2003-2004","trinity"
"Deana Wiegand","F","Fr","26","25","29","54","2.0769","4","6","2","0","2003-2004","utica"
"Kristi Bland","D","So","26","19","33","52","2.0000","1","2","0","0","2003-2004","utica"
"Stephanie Price","F","Fr","26","14","30","44","1.6923","2","3","0","0","2003-2004","utica"
"Katie Juliano","F","Jr","26","6","23","29","1.1154","1","1","0","0","2003-2004","utica"
"Melissa Lomanto","F","Jr","26","12","11","23","0.8846","0","2","0","0","2003-2004","utica"
"Bethany Torrice","F","Jr","23","10","9","19","0.8261","2","0","1","0","2003-2004","utica"
"Michelle Tesoro","D","So","25","9","9","18","0.7200","0","3","0","0","2003-2004","utica"
"Ceci Stachurski","D","So","26","3","14","17","0.6538","1","2","1","1","2003-2004","utica"
"Lindsay Pemble","F","Fr","26","9","5","14","0.5385","0","0","1","0","2003-2004","utica"
"Elizabeth Smith","F","So","26","2","12","14","0.5385","0","0","0","0","2003-2004","utica"
"Kirsten Richnavsky","F","Fr","23","5","7","12","0.5217","2","0","0","0","2003-2004","utica"
"Courtney Bank","D","Fr","26","2","10","12","0.4615","0","2","0","0","2003-2004","utica"
"Cortney Suders","F","Jr","22","7","2","9","0.4091","0","1","1","0","2003-2004","utica"
"Jennifer Williams","F","Fr","16","4","5","9","0.5625","0","0","0","0","2003-2004","utica"
"Katie Moss","D","Fr","26","2","6","8","0.3077","1","0","0","0","2003-2004","utica"
"Kelli Vossler","D","Fr","26","2","6","8","0.3077","0","2","0","0","2003-2004","utica"
"Meredith Cunningham","D","Fr","21","3","2","5","0.2381","0","0","0","0","2003-2004","utica"
"Karen Poole","D","Jr","19","0","3","3","0.1579","0","0","0","0","2003-2004","utica"
"Molly Cotugno","D","Fr","9","0","2","2","0.2222","0","0","0","0","2003-2004","utica"
"Emily Smithson","F","So","20","0","2","2","0.1000","0","0","0","0","2003-2004","utica"
"Sarah Detwiler","G","Jr","18","0","1","1","0.0556","0","0","0","0","2003-2004","utica"
"Stephanie Yates","G","Fr","8","0","0","0","0.0000","0","0","0","0","2003-2004","utica"
"Alicia Pircio","F","Jr","3","0","0","0","0.0000","0","0","0","0","2003-2004","utica"
"Melissa Zebda","G","Sr","1","0","0","0","0.0000","0","0","0","0","2003-2004","utica"
"Alex Talbott","G","Fr","4","0","0","0","0.0000","0","0","0","0","2003-2004","utica"
"Hilary Johnson","F","So","32","11","8","19","0.5938","1","1","0","0","2003-2004","vermont"
"Lindsey Tilbury","F/D","So","34","10","7","17","0.5000","1","3","0","1","2003-2004","vermont"
"Marla Straight","F","Fr","33","3","5","8","0.2424","1","0","0","0","2003-2004","vermont"
"Jenny Hogan","F","Fr","28","1","6","7","0.2500","0","0","0","0","2003-2004","vermont"
"Kattie Anderson","F","Fr","33","3","3","6","0.1818","0","1","0","0","2003-2004","vermont"
"Jackie Duerr","F","Jr","34","2","4","6","0.1765","0","1","0","1","2003-2004","vermont"
"Kate Hudspeth","F","So","34","4","1","5","0.1471","1","0","0","0","2003-2004","vermont"
"Abbey Kaknes","F","So","34","3","2","5","0.1471","0","0","0","0","2003-2004","vermont"
"Caitlin Barnes","D","So","34","1","4","5","0.1471","0","0","0","0","2003-2004","vermont"
"Jessie Benoit","F","Fr","33","2","2","4","0.1212","0","1","0","0","2003-2004","vermont"
"Katie Gannon","F","Sr","32","1","3","4","0.1250","0","0","0","0","2003-2004","vermont"
"Ashley Keane","D","Fr","34","2","1","3","0.0882","1","1","1","0","2003-2004","vermont"
"Becky Daley","D","Sr","34","1","2","3","0.0882","0","1","0","0","2003-2004","vermont"
"Kristen Norris","F","Fr","34","1","1","2","0.0588","0","0","0","0","2003-2004","vermont"
"Jamie Jensen","D","Fr","5","1","1","2","0.4000","0","0","0","0","2003-2004","vermont"
"Gabe Worzella","F","Fr","33","1","0","1","0.0303","1","0","0","0","2003-2004","vermont"
"Ashleigh Hochbrunn","D","Jr","31","0","1","1","0.0323","0","0","0","0","2003-2004","vermont"
"Kami Cote","G","Jr","34","0","1","1","0.0294","0","0","0","0","2003-2004","vermont"
"Missy Tracy","D","Sr","33","0","1","1","0.0303","0","0","0","0","2003-2004","vermont"
"Kristin Ford","D","Fr","34","0","0","0","0.0000","0","0","0","0","2003-2004","vermont"
"Katelyn Nichols","G","Fr","6","0","0","0","0.0000","0","0","0","0","2003-2004","vermont"
"Elise Nichols","F","Fr","34","12","8","20","0.5882","0","1","0","0","2003-2004","union"
"Meghan O'Connor","F","Fr","34","8","7","15","0.4412","2","3","1","0","2003-2004","union"
"Kelly Lannan","F","Fr","34","6","9","15","0.4412","1","2","0","0","2003-2004","union"
"Kate Gustafson","F","So","34","4","4","8","0.2353","1","2","0","0","2003-2004","union"
"Courtney Riepenhoff","F","Jr","32","3","4","7","0.2188","0","0","0","0","2003-2004","union"
"Brittany Stewart","D","Fr","31","1","5","6","0.1935","0","1","0","0","2003-2004","union"
"Kiersten Supina","F","Fr","34","2","3","5","0.1471","0","0","0","0","2003-2004","union"
"Katelyn Aitcheson","D","Fr","34","1","2","3","0.0882","0","1","0","0","2003-2004","union"
"Carli McNeill","D","Fr","34","0","3","3","0.0882","0","0","0","0","2003-2004","union"
"Jamie Laubisch","D","Jr","32","2","0","2","0.0625","0","1","0","0","2003-2004","union"
"Katie Monroe","D","Fr","33","0","2","2","0.0606","0","0","0","0","2003-2004","union"
"Hannah Baldwin","D","Jr","31","0","2","2","0.0645","0","0","0","0","2003-2004","union"
"Samantha Glover","D","So","24","0","1","1","0.0417","0","0","0","0","2003-2004","union"
"Jennifer Pike","F","Fr","34","0","1","1","0.0294","0","0","0","0","2003-2004","union"
"Meg Lloyd","D","So","34","0","1","1","0.0294","0","0","0","0","2003-2004","union"
"Amanda Hanson","G","Fr","17","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Erin Vehec","F","Jr","1","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Victoria Hoe","RW","Fr","5","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Dana Smullyan","G","So","11","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Lauren Carlson","G","Fr","16","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Alyssa Maloney","F","Jr","32","0","0","0","0.0000","0","0","0","0","2003-2004","union"
"Anna Siliciano","F","Jr","25","14","13","27","1.0800","3","1","1","0","2003-2004","wesleyan"
"Andrea Snow","F","Sr","25","6","5","11","0.4400","0","2","0","0","2003-2004","wesleyan"
"Frances Jacobus-Parker","F","Jr","25","4","7","11","0.4400","0","0","0","0","2003-2004","wesleyan"
"Meghan Frederico","F","Jr","25","1","10","11","0.4400","0","0","0","0","2003-2004","wesleyan"
"Natasha Clauson","D","Sr","25","2","6","8","0.3200","0","1","0","0","2003-2004","wesleyan"
"Jaime Wendel","D","Fr","25","6","1","7","0.2800","3","0","0","0","2003-2004","wesleyan"
"Molly Adams","F/D","Fr","25","3","4","7","0.2800","2","1","0","0","2003-2004","wesleyan"
"Jenna Bonczewski","F","So","25","4","2","6","0.2400","0","1","0","0","2003-2004","wesleyan"
"Jessica Pearce","D","So","25","1","4","5","0.2000","0","0","0","0","2003-2004","wesleyan"
"Danielle Bugge","F","Fr","25","2","1","3","0.1200","1","0","1","0","2003-2004","wesleyan"
"Emily Titterton","D","So","25","0","2","2","0.0800","0","0","0","0","2003-2004","wesleyan"
"Megan Willey","D","Fr","25","0","1","1","0.0400","0","0","0","0","2003-2004","wesleyan"
"Meredith Katz","G","Fr","16","0","1","1","0.0625","0","0","0","0","2003-2004","wesleyan"
"Elizabeth Courtney","G","Sr","19","0","0","0","0.0000","0","0","0","0","2003-2004","wesleyan"
"Amanda Schultz","F","So","27","10","6","16","0.5926","1","0","0","0","2003-2004","wisconsin-eau-claire"
"Laura Suppes","F","Fr","27","8","8","16","0.5926","3","0","0","0","2003-2004","wisconsin-eau-claire"
"Martina Korinek","F","Fr","22","5","5","10","0.4545","1","2","1","0","2003-2004","wisconsin-eau-claire"
"Karen Hebert","F","Fr","24","4","6","10","0.4167","0","0","1","0","2003-2004","wisconsin-eau-claire"
"Tara Hayner","F/D","Fr","27","3","7","10","0.3704","0","1","0","0","2003-2004","wisconsin-eau-claire"
"Christa Hubert","F","Jr","17","3","5","8","0.4706","1","0","0","0","2003-2004","wisconsin-eau-claire"
"Connie Cameron","F","Sr","25","3","5","8","0.3200","1","1","0","0","2003-2004","wisconsin-eau-claire"
"Allison Campbell","D","Fr","26","4","2","6","0.2308","1","1","0","0","2003-2004","wisconsin-eau-claire"
"Claire Parda","F","So","25","3","3","6","0.2400","1","1","0","0","2003-2004","wisconsin-eau-claire"
"Crystal Wasem","D","So","27","2","3","5","0.1852","1","1","0","0","2003-2004","wisconsin-eau-claire"
"Megan Oswall","F","So","25","1","4","5","0.2000","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Kristi Hawkinson","F","Jr","24","2","2","4","0.1667","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Allison Timberg","D","Fr","27","2","1","3","0.1111","0","0","0","1","2003-2004","wisconsin-eau-claire"
"Amber Stevenson","F","Fr","24","2","0","2","0.0833","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Sarah Kidd","F","Fr","21","1","1","2","0.0952","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Sarah Zollars","F","Sr","24","1","1","2","0.0833","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Megan Christoperson","F","Sr","27","1","0","1","0.0370","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Laura Brackey","F","So","26","1","0","1","0.0385","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Jessie Boyles","F","So","26","0","1","1","0.0385","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Natalie Fish","G","Fr","3","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Sara Stienhoff","G","So","16","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Tara Berlute","G","Jr","15","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Melissa White","D","So","9","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-eau-claire"
"Molly Wasserman","F","Sr","25","26","21","47","1.8800","7","3","0","0","2003-2004","williams"
"Ashley Wood","F","Fr","25","18","20","38","1.5200","1","4","0","0","2003-2004","williams"
"Tori Scott","F","Sr","25","7","14","21","0.8400","1","1","0","0","2003-2004","williams"
"Abigail Taylor","F","Fr","24","12","8","20","0.8333","1","1","0","0","2003-2004","williams"
"Anna Condino","F","Fr","23","6","12","18","0.7826","3","1","0","0","2003-2004","williams"
"Annie Snodgrass","F","Jr","25","3","13","16","0.6400","0","0","0","0","2003-2004","williams"
"Ellissa Popoff","D","So","25","4","9","13","0.5200","0","0","0","0","2003-2004","williams"
"Taya Latham","F","Fr","25","4","9","13","0.5200","1","0","0","0","2003-2004","williams"
"Erika Latham","D","So","23","2","8","10","0.4348","0","0","0","0","2003-2004","williams"
"Jackie Goff","F","So","25","4","5","9","0.3600","1","0","0","0","2003-2004","williams"
"Rachel Barr","D","So","25","3","6","9","0.3600","0","0","0","0","2003-2004","williams"
"Liz Hodgman","D","Jr","25","1","8","9","0.3600","0","1","0","0","2003-2004","williams"
"Daley Kirby","F","Fr","20","4","4","8","0.4000","0","0","0","0","2003-2004","williams"
"Melissa Vandermyn","D","So","25","2","6","8","0.3200","0","0","0","0","2003-2004","williams"
"Jen Kim","D","Fr","16","2","5","7","0.4375","0","0","0","0","2003-2004","williams"
"Wendy Stone","D","Jr","25","3","3","6","0.2400","0","0","0","0","2003-2004","williams"
"Taylor Tyson","D","So","23","1","4","5","0.2174","0","0","0","0","2003-2004","williams"
"Bonnie Lui","F","Sr","19","1","3","4","0.2105","0","0","0","0","2003-2004","williams"
"Carrie Miller","F","So","12","2","0","2","0.1667","0","0","0","0","2003-2004","williams"
"Gigi Stender","F","Jr","10","0","0","0","0.0000","0","0","0","0","2003-2004","williams"
"Alexa Holleran","G","Jr","9","0","0","0","0.0000","0","0","0","0","2003-2004","williams"
"Fern Senior","G","Sr","22","0","0","0","0.0000","0","0","0","0","2003-2004","williams"
"Lindsy Carlson","D","Sr","27","11","25","36","1.3333","3","3","0","0","2003-2004","wisconsin-river-falls"
"Nicole Magnuson","F","Jr","27","16","17","33","1.2222","2","1","0","0","2003-2004","wisconsin-river-falls"
"Lou Paulson","F","So","27","14","16","30","1.1111","3","3","0","0","2003-2004","wisconsin-river-falls"
"Lindsay O'Keefe","F","So","27","14","10","24","0.8889","4","6","3","1","2003-2004","wisconsin-river-falls"
"Jodi Hensch","D","Sr","27","6","14","20","0.7407","1","4","0","0","2003-2004","wisconsin-river-falls"
"Kelly Hurley","F","Fr","27","10","9","19","0.7037","2","4","0","0","2003-2004","wisconsin-river-falls"
"Leah Baron","F","So","27","9","7","16","0.5926","2","1","0","0","2003-2004","wisconsin-river-falls"
"Ali Slinden","F","So","9","3","6","9","1.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Emily Nierenhausen","D","Fr","27","0","9","9","0.3333","0","0","0","0","2003-2004","wisconsin-river-falls"
"Allison Schaber","F","Fr","27","1","5","6","0.2222","0","0","0","0","2003-2004","wisconsin-river-falls"
"Rachel Goodwin","D","Sr","27","3","1","4","0.1481","0","1","0","0","2003-2004","wisconsin-river-falls"
"Kristen Hurley","D","Fr","27","0","4","4","0.1481","0","0","0","0","2003-2004","wisconsin-river-falls"
"Amy Gilbertson","F","Fr","26","3","0","3","0.1154","0","0","0","0","2003-2004","wisconsin-river-falls"
"Jenny Wallace","D","Fr","26","1","1","2","0.0769","0","0","0","0","2003-2004","wisconsin-river-falls"
"Jenny Kern","D","Jr","27","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Kelly Doran","F","Fr","25","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Marlene Yaeger","G","Jr","17","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Molly Buehner","F","Fr","27","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Amber Lindner","G","Fr","11","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-river-falls"
"Ann Ninnemann","F","Jr","30","14","12","26","0.8667","1","3","1","0","2003-2004","wisconsin-stevens-point"
"Kim Lunneborg","F","So","30","9","17","26","0.8667","1","1","0","0","2003-2004","wisconsin-stevens-point"
"Jackie Schmitt","F","Jr","29","14","10","24","0.8276","9","3","1","0","2003-2004","wisconsin-stevens-point"
"Jackie Foley","D","So","30","6","15","21","0.7000","0","2","0","0","2003-2004","wisconsin-stevens-point"
"Hilary Bulger","F","So","30","11","9","20","0.6667","3","3","0","0","2003-2004","wisconsin-stevens-point"
"Tracy Truckey","F","So","30","9","10","19","0.6333","1","0","1","0","2003-2004","wisconsin-stevens-point"
"Liz Goergen","F","Jr","30","9","8","17","0.5667","1","2","0","0","2003-2004","wisconsin-stevens-point"
"Ashley Howe","F","Jr","30","7","3","10","0.3333","0","1","0","0","2003-2004","wisconsin-stevens-point"
"Emily Teachout","F","Jr","18","3","6","9","0.5000","0","0","0","1","2003-2004","wisconsin-stevens-point"
"Jana Jurkovich","D","Jr","30","2","7","9","0.3000","0","1","0","0","2003-2004","wisconsin-stevens-point"
"Jennifer Norris","F","So","30","5","3","8","0.2667","1","1","0","0","2003-2004","wisconsin-stevens-point"
"Pam Stohr","F","So","28","3","4","7","0.2500","2","0","0","0","2003-2004","wisconsin-stevens-point"
"Jenn Dorff","D","Jr","30","2","3","5","0.1667","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Chris Hanson","D","Fr","26","1","3","4","0.1538","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Hayli Hupp","F","Jr","28","2","1","3","0.1071","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Kim Chenery","F","Jr","16","0","2","2","0.1250","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Azita Zeyghami","F","Fr","20","0","2","2","0.1000","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Sally Coopman","F","Fr","24","1","0","1","0.0417","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Becky Humphreys","F","Sr","29","1","0","1","0.0345","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Crystal Randall","G","So","7","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Diane Sawyer","G","Sr","6","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Kristen Bourgon","D","Fr","5","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Amy Statz","G","Fr","25","0","0","0","0.0000","0","0","0","0","2003-2004","wisconsin-stevens-point"
"Erin Kegley","F","Fr","23","23","17","40","1.7391","3","6","2","0","2003-2004","wisconsin-superior"
"Lindsay Bennett","F","Fr","27","13","18","31","1.1481","2","3","0","0","2003-2004","wisconsin-superior"
"Amy Kachinske","F","Jr","27","14","10","24","0.8889","3","3","2","0","2003-2004","wisconsin-superior"
"Vi Theofylatos","F","Fr","27","11","7","18","0.6667","3","2","0","0","2003-2004","wisconsin-superior"
"Ashley Jenkins","F","Fr","27","3","15","18","0.6667","2","0","2","1","2003-2004","wisconsin-superior"
"Kyla Thibideau","F","Fr","27","5","12","17","0.6296","3","2","0","1","2003-2004","wisconsin-superior"
"Heidi Watson","F","Fr","27","6","10","16","0.5926","1","1","0","1","2003-2004","wisconsin-superior"
"Mary Jane McCormick","F","Fr","27","8","5","13","0.4815","0","1","0","0","2003-2004","wisconsin-superior"
"Nadine Aubin","D","So","27","1","9","10","0.3704","0","0","0","0","2003-2004","wisconsin-superior"
"Tera Morris","F","Fr","27","4","4","8","0.2963","1","1","1","0","2003-2004","wisconsin-superior"
"Tara Evoy","D","So","27","3","5","8","0.2963","0","1","1","1","2003-2004","wisconsin-superior"
"Katie King","D","Fr","27","1","6","7","0.2593","0","0","0","0","2003-2004","wisconsin-superior"
"Gretchen Dahl","F","So","27","1","6","7","0.2593","0","0","0","0","2003-2004","wisconsin-superior"
