"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Rachel Bulman","F","So","23","0","0","0","0.0000","0","0","0","0","2005-2006","st-benedict"
"Kelsey Robinson","G","Sr","13","0","0","0","0.0000","0","0","0","0","2005-2006","st-benedict"
"Sarah Zweber","G","Fr","12","0","0","0","0.0000","0","0","0","0","2005-2006","st-benedict"
"Angela M Johnson","D","Jr","23","12","3","15","0.6522","1","4","0","0","2005-2006","st-catherine"
"Laurel Volenec","F/D","Sr","23","7","6","13","0.5652","0","2","0","0","2005-2006","st-catherine"
"Resche Hierlmaier","D","Fr","23","4","9","13","0.5652","0","1","1","0","2005-2006","st-catherine"
"Jasey Porter","F","Jr","23","1","1","2","0.0870","0","0","0","0","2005-2006","st-catherine"
"Nichole Hottinger","F/D","Sr","19","1","1","2","0.1053","0","0","0","0","2005-2006","st-catherine"
"Betsy Ohrt","F","Fr","21","1","1","2","0.0952","0","0","0","0","2005-2006","st-catherine"
"Jordan Nielsen","D","Fr","22","1","1","2","0.0909","0","0","0","0","2005-2006","st-catherine"
"Kate Swanson","D","Fr","21","1","1","2","0.0952","0","1","0","0","2005-2006","st-catherine"
"Michelle Bazzanella","F","Jr","16","1","1","2","0.1250","0","0","0","0","2005-2006","st-catherine"
"Tera Burley","F","So","21","1","0","1","0.0476","0","0","0","0","2005-2006","st-catherine"
"Megan Mumm","F","So","6","0","1","1","0.1667","0","0","0","0","2005-2006","st-catherine"
"Davin Boesinger","F","Sr","21","0","1","1","0.0476","0","0","0","0","2005-2006","st-catherine"
"Sarah Stieve","D","So","23","0","1","1","0.0435","0","0","0","0","2005-2006","st-catherine"
"Krystin Ralston","D","Fr","20","0","1","1","0.0500","0","0","0","0","2005-2006","st-catherine"
"Angela F Johnson","F","Jr","18","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Jenny Haedrich","F","So","3","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Jessi McGehee","G","Fr","12","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Morgan Kane","G","Sr","21","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Jenna Kane","F/D","Sr","22","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Vanessa Snell","F","Jr","17","0","0","0","0.0000","0","0","0","0","2005-2006","st-catherine"
"Cindy Lebel","F","So","26","17","21","38","1.4615","6","6","4","0","2005-2006","st-anselm"
"Kathleen Twomey","F","Fr","27","24","9","33","1.2222","4","3","2","0","2005-2006","st-anselm"
"Danielle Campbell","F","Sr","27","12","13","25","0.9259","2","4","0","0","2005-2006","st-anselm"
"Emily Lapworth","D","Sr","27","5","19","24","0.8889","1","1","0","0","2005-2006","st-anselm"
"Kendall Junta","F","Jr","26","10","12","22","0.8462","2","1","2","1","2005-2006","st-anselm"
"Brittany Kretzman","F","So","27","7","15","22","0.8148","0","6","0","0","2005-2006","st-anselm"
"Lindsay Snow","D","So","27","8","8","16","0.5926","1","3","0","0","2005-2006","st-anselm"
"Samantha Rowe","F","Fr","27","6","9","15","0.5556","0","2","0","0","2005-2006","st-anselm"
"Mollie Welch","D","So","27","7","5","12","0.4444","2","1","1","0","2005-2006","st-anselm"
"Arden Lyons","F/D","So","27","6","6","12","0.4444","0","1","0","0","2005-2006","st-anselm"
"Bevin Padgett","F","Jr","27","4","8","12","0.4444","0","1","0","0","2005-2006","st-anselm"
"Shellie Swan","F","So","27","5","6","11","0.4074","1","0","0","0","2005-2006","st-anselm"
"Rachel Cooke","F","So","27","2","6","8","0.2963","0","1","0","0","2005-2006","st-anselm"
"Maggie Dwyer","D","Fr","27","3","4","7","0.2593","0","1","0","0","2005-2006","st-anselm"
"Tiea Kurlowecz","F","So","25","2","2","4","0.1600","1","1","0","0","2005-2006","st-anselm"
"Ingrid Mintautas","F","So","20","1","3","4","0.2000","0","0","0","0","2005-2006","st-anselm"
"Jessica Tobin","D","So","22","1","2","3","0.1364","0","0","0","0","2005-2006","st-anselm"
"Kelsey Hunt","F","So","16","0","3","3","0.1875","0","0","0","0","2005-2006","st-anselm"
"Laura Farnsworth","F","Fr","6","0","2","2","0.3333","0","0","0","0","2005-2006","st-anselm"
"Jenna Brown","D","So","5","1","0","1","0.2000","0","0","0","0","2005-2006","st-anselm"
"Lauren Struzik","D","So","2","0","1","1","0.5000","0","0","0","0","2005-2006","st-anselm"
"Kerri Clarke","G","So","6","0","0","0","0.0000","0","0","0","0","2005-2006","st-anselm"
"Andrea Berlin","G","So","26","0","0","0","0.0000","0","0","0","0","2005-2006","st-anselm"
"Christine Keane","G","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","st-anselm"
"Julia Messing","D","So","12","0","0","0","0.0000","0","0","0","0","2005-2006","st-anselm"
"Kristy Oonincx","F","Sr","37","15","29","44","1.1892","4","8","0","1","2005-2006","st-cloud-state"
"Hailey Clarkson","F","Jr","37","17","21","38","1.0270","3","6","0","0","2005-2006","st-cloud-state"
"Denelle Maguet","F","Jr","36","14","18","32","0.8889","4","6","0","0","2005-2006","st-cloud-state"
"Ashley Stewart","F","Sr","36","11","21","32","0.8889","3","5","0","1","2005-2006","st-cloud-state"
"Laura Fast","F","So","37","6","13","19","0.5135","0","0","0","0","2005-2006","st-cloud-state"
"Randie Jelinski","D","Sr","37","2","13","15","0.4054","0","2","0","0","2005-2006","st-cloud-state"
"Brittni Kuyper","D","So","37","3","11","14","0.3784","1","1","0","0","2005-2006","st-cloud-state"
"Megan McCarthy","F","Fr","27","8","4","12","0.4444","0","4","0","0","2005-2006","st-cloud-state"
"Kelly Stewart","D","Sr","37","4","4","8","0.2162","0","2","0","0","2005-2006","st-cloud-state"
"Jacqueline Jensen","F","Jr","37","4","4","8","0.2162","0","1","0","1","2005-2006","st-cloud-state"
"Sammy Nixon","F","Fr","37","3","4","7","0.1892","1","1","0","0","2005-2006","st-cloud-state"
"Marie-Michel Lemieux","F","Jr","37","3","2","5","0.1351","0","1","0","0","2005-2006","st-cloud-state"
"Amy Currier","F","Fr","36","3","2","5","0.1389","1","0","0","0","2005-2006","st-cloud-state"
"Abby Krause","F","Fr","37","1","3","4","0.1081","0","0","0","0","2005-2006","st-cloud-state"
"Tricia Fast","F","Jr","35","0","4","4","0.1143","0","0","0","0","2005-2006","st-cloud-state"
"Brita Schroeder","D","Fr","35","0","4","4","0.1143","0","0","0","0","2005-2006","st-cloud-state"
"Rachel Solgon","F","Sr","37","1","2","3","0.0811","0","0","0","0","2005-2006","st-cloud-state"
"Stacy Dey","D","So","25","1","1","2","0.0800","0","0","0","0","2005-2006","st-cloud-state"
"Michelle Moen","F","Fr","8","1","0","1","0.1250","1","0","0","0","2005-2006","st-cloud-state"
"Emily Meronyk","D","So","3","0","0","0","0.0000","0","0","0","0","2005-2006","st-cloud-state"
"Hilary Spires","D","So","14","0","0","0","0.0000","0","0","0","0","2005-2006","st-cloud-state"
"Kendall Newell","G","So","13","0","0","0","0.0000","0","0","0","0","2005-2006","st-cloud-state"
"Lauri St. Jacques","G","Jr","26","0","0","0","0.0000","0","0","0","0","2005-2006","st-cloud-state"
"Bobbie Anderson","F","Jr","4","0","0","0","0.0000","0","0","0","0","2005-2006","st-cloud-state"
"Sabrina Harbec","F","So","36","25","36","61","1.6944","6","9","2","0","2005-2006","st-lawrence"
"Carson Duggan","F","Fr","36","28","14","42","1.1667","5","8","0","0","2005-2006","st-lawrence"
"Emilie Berlinguette","F","Sr","37","18","18","36","0.9730","3","4","2","0","2005-2006","st-lawrence"
"Annie Guay","D","So","36","8","26","34","0.9444","2","3","0","0","2005-2006","st-lawrence"
"Alison Domenico","F","Fr","38","12","19","31","0.8158","3","5","1","0","2005-2006","st-lawrence"
"Crystal Connors","F","Jr","38","15","15","30","0.7895","4","8","0","1","2005-2006","st-lawrence"
"Marianna Locke","F","Fr","38","15","10","25","0.6579","4","10","0","0","2005-2006","st-lawrence"
"Kerri Wallace","D","So","36","3","18","21","0.5833","2","1","0","0","2005-2006","st-lawrence"
"Kate Michael","D","Sr","37","4","16","20","0.5405","0","3","0","0","2005-2006","st-lawrence"
"Abbie Bullard","D","Jr","38","3","17","20","0.5263","0","1","0","0","2005-2006","st-lawrence"
"Lisa Batchelor","F","Fr","38","7","12","19","0.5000","1","0","0","1","2005-2006","st-lawrence"
"Casey Hughes","D","Jr","38","6","3","9","0.2368","0","2","0","1","2005-2006","st-lawrence"
"Elisabeth Pahler","F","Jr","33","3","5","8","0.2424","1","0","0","0","2005-2006","st-lawrence"
"Laurie Ross","D","Sr","38","0","6","6","0.1579","0","0","0","0","2005-2006","st-lawrence"
"Tracy Muzerall","D","Sr","38","0","6","6","0.1579","0","0","0","0","2005-2006","st-lawrence"
"Julia Palmateer","F","Jr","38","1","1","2","0.0526","0","0","0","0","2005-2006","st-lawrence"
"Jordan Pyers","F","Fr","35","0","2","2","0.0571","0","0","0","0","2005-2006","st-lawrence"
"Chelsea Grills","F","Jr","1","0","1","1","1.0000","0","0","0","0","2005-2006","st-lawrence"
"Meaghan Guckian","G","So","17","0","1","1","0.0588","0","0","0","0","2005-2006","st-lawrence"
"Katherine Smithson","F/D","Sr","33","0","0","0","0.0000","0","0","0","0","2005-2006","st-lawrence"
"Kaitlin Branon","G","Jr","4","0","0","0","0.0000","0","0","0","0","2005-2006","st-lawrence"
"Jess Moffat","G","Sr","21","0","0","0","0.0000","0","0","0","0","2005-2006","st-lawrence"
"Gabrielle Bourgeois","F","So","26","11","7","18","0.6923","2","4","0","0","2005-2006","st-michaels"
"Michelle Miaskiewicz","F","Sr","26","6","10","16","0.6154","0","1","0","0","2005-2006","st-michaels"
"Melissa Gagne","F","Jr","26","7","8","15","0.5769","1","2","0","0","2005-2006","st-michaels"
"Jess Tourville","F","Fr","26","5","7","12","0.4615","1","2","0","0","2005-2006","st-michaels"
"Kelly Adams","D","Fr","12","3","3","6","0.5000","0","0","0","0","2005-2006","st-michaels"
"Tracy MacGregor","F","So","23","3","2","5","0.2174","0","1","0","0","2005-2006","st-michaels"
"Anne Altieri","F","Fr","22","2","3","5","0.2273","0","0","0","0","2005-2006","st-michaels"
"Shannon Murphy","F","Fr","23","3","1","4","0.1739","0","0","0","0","2005-2006","st-michaels"
"Sarah Walker","F","Sr","26","1","3","4","0.1538","0","1","0","0","2005-2006","st-michaels"
"Molly Dever","D","Fr","26","0","4","4","0.1538","0","0","0","0","2005-2006","st-michaels"
"Katie Grable","D","Jr","23","1","2","3","0.1304","0","1","0","0","2005-2006","st-michaels"
"Brittany O'Brien","F","So","26","1","2","3","0.1154","0","0","0","0","2005-2006","st-michaels"
"Ashley Mabardy","D","Jr","24","0","2","2","0.0833","0","0","0","0","2005-2006","st-michaels"
"Leslie Pomponi","F","So","24","0","2","2","0.0833","0","0","0","0","2005-2006","st-michaels"
"Julie Smith","D","Fr","7","0","1","1","0.1429","0","0","0","0","2005-2006","st-michaels"
"Marissa Deegan","D","Fr","6","0","1","1","0.1667","0","0","0","0","2005-2006","st-michaels"
"Francoise Villedrouin","F","Jr","25","0","1","1","0.0400","0","0","0","0","2005-2006","st-michaels"
"Michelle Roach","F","Jr","1","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Andrea Marcotte","D","Jr","14","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Amy Schoon","F","Fr","23","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Ashley Sutton","D","Fr","8","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Megan Stubbs","D","So","25","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Annice Mason","G","Sr","15","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Melanie Cullen","G","Fr","14","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Kristen Salierno","G","Fr","8","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Julia Berberan","G","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Kate Morey","F","So","21","0","0","0","0.0000","0","0","0","0","2005-2006","st-michaels"
"Melissa Mondo","F","Jr","26","11","10","21","0.8077","4","0","1","0","2005-2006","st-marys"
"Laura Mueller","F","Jr","25","7","11","18","0.7200","3","0","1","1","2005-2006","st-marys"
"Amy Madden","F","Jr","26","8","9","17","0.6538","2","1","0","0","2005-2006","st-marys"
"Rachel Harrison","F","Jr","24","6","10","16","0.6667","1","1","0","0","2005-2006","st-marys"
"Madeline Loftus","F","Sr","26","7","6","13","0.5000","0","0","0","0","2005-2006","st-marys"
"Jenn Shire","F","So","26","6","5","11","0.4231","1","1","0","1","2005-2006","st-marys"
"Jill Rhody","F","Fr","26","4","6","10","0.3846","0","1","1","0","2005-2006","st-marys"
"Laura Langen","F","So","26","5","4","9","0.3462","0","0","0","0","2005-2006","st-marys"
"Jessica Ribish","F","Jr","26","4","3","7","0.2692","0","3","0","0","2005-2006","st-marys"
"Jenna Roland","D","Jr","26","3","2","5","0.1923","0","0","0","0","2005-2006","st-marys"
"Val Rodriguez","F/D","So","26","0","5","5","0.1923","0","0","0","0","2005-2006","st-marys"
"Natalie Hoadley","D","Fr","26","1","1","2","0.0769","0","0","1","0","2005-2006","st-marys"
"Rebecca Jelenc","D","Jr","24","1","0","1","0.0417","0","0","0","0","2005-2006","st-marys"
"Dayna Pilsner","F","Fr","1","1","0","1","1.0000","0","1","0","0","2005-2006","st-marys"
"Emily Duffey","F","So","19","0","1","1","0.0526","0","0","0","0","2005-2006","st-marys"
"Jenny Giannini","D","So","25","0","1","1","0.0400","0","0","0","0","2005-2006","st-marys"
"Sarah Wiesner","D","Fr","17","0","1","1","0.0588","0","0","0","0","2005-2006","st-marys"
"Nikki Jung","G","Jr","18","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Nina Cohn","F","Fr","6","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Jessie Smith","G","So","2","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Amanda Gage","G","Jr","8","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Hadley Swaggert","D","Fr","26","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Megan Chown","F","Jr","24","0","0","0","0.0000","0","0","0","0","2005-2006","st-marys"
"Susannah Brokl","F","So","27","19","20","39","1.4444","4","5","0","1","2005-2006","st-olaf"
"Lindsay Boeser","F","So","27","12","25","37","1.3704","3","0","1","0","2005-2006","st-olaf"
"Katie Bennett","F","So","27","17","6","23","0.8519","2","2","4","1","2005-2006","st-olaf"
"Lindsay Weier","D","Sr","27","8","13","21","0.7778","0","5","0","0","2005-2006","st-olaf"
"Janae Fabini","F","So","27","8","12","20","0.7407","2","5","0","0","2005-2006","st-olaf"
"Tessa Christensen","F","Fr","27","5","11","16","0.5926","0","0","0","0","2005-2006","st-olaf"
"Melissa Sailor","F","Fr","27","6","3","9","0.3333","1","2","0","0","2005-2006","st-olaf"
"Laura Wild","F","So","27","1","6","7","0.2593","0","1","0","0","2005-2006","st-olaf"
"Jessica Magnuson","D","Fr","26","3","3","6","0.2308","1","1","0","0","2005-2006","st-olaf"
"Melissa Mueller","D","Sr","27","2","4","6","0.2222","0","1","0","0","2005-2006","st-olaf"
"Claire LeDuc","F","Jr","26","1","5","6","0.2308","0","0","0","0","2005-2006","st-olaf"
"Kendra Ruff","D","Sr","25","0","3","3","0.1200","0","0","0","0","2005-2006","st-olaf"
"Kirsten Paulson","F","Sr","27","1","0","1","0.0370","0","1","0","0","2005-2006","st-olaf"
"Jessica Nash","F","So","23","1","0","1","0.0435","0","0","0","0","2005-2006","st-olaf"
"Emilie Midtling","D","So","17","0","1","1","0.0588","0","0","0","0","2005-2006","st-olaf"
"Theresa Nolan","D","Jr","21","0","1","1","0.0476","0","0","0","0","2005-2006","st-olaf"
"Elaine McKenna","G","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Amy Leach","F","Fr","14","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Emily Knutson","D","Jr","15","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Andra Curtis","F","Sr","14","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Jamie Comme","F","So","4","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Shannon Herrick","G","Fr","26","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Heidi Morse","D","So","27","0","0","0","0.0000","0","0","0","0","2005-2006","st-olaf"
"Tanaya Reitz","F","Sr","25","21","28","49","1.9600","6","4","2","0","2005-2006","st-thomas"
"Maureen Hardwick","F","Sr","25","11","31","42","1.6800","4","4","0","0","2005-2006","st-thomas"
"Jackie Carroll","F","Fr","27","21","19","40","1.4815","4","5","1","0","2005-2006","st-thomas"
"Ashley Andrews","F","Jr","26","11","21","32","1.2308","0","1","0","0","2005-2006","st-thomas"
"Ashley Reinhardt","F","So","26","13","10","23","0.8846","2","3","0","0","2005-2006","st-thomas"
"Melanie Drake","F/D","Sr","26","12","9","21","0.8077","3","5","0","0","2005-2006","st-thomas"
"Courtney Sekevitch","F","So","26","6","12","18","0.6923","0","0","2","0","2005-2006","st-thomas"
"Allison Turgeon","F","Jr","26","4","14","18","0.6923","0","4","0","0","2005-2006","st-thomas"
"Stephanie Couzin","F","Fr","26","8","5","13","0.5000","1","1","0","0","2005-2006","st-thomas"
"Katie Jaeger","D","Fr","26","5","8","13","0.5000","1","0","2","0","2005-2006","st-thomas"
"Jackie Foley","D","Sr","27","2","10","12","0.4444","0","1","0","0","2005-2006","st-thomas"
"Maria Richardson","F","Jr","20","5","3","8","0.4000","0","0","0","0","2005-2006","st-thomas"
"Allison O'Hara","D","Sr","21","2","5","7","0.3333","0","1","0","0","2005-2006","st-thomas"
"Sue Heinmiller","F","Sr","26","1","6","7","0.2692","0","0","0","0","2005-2006","st-thomas"
"Maggie Toft","D","Jr","27","1","4","5","0.1852","0","0","0","0","2005-2006","st-thomas"
"Holly Noble","F","So","27","2","2","4","0.1481","0","1","0","0","2005-2006","st-thomas"
"Anne Schema","F","Jr","12","1","2","3","0.2500","0","0","0","0","2005-2006","st-thomas"
"Natalie Casas","D","So","20","0","2","2","0.1000","0","0","0","0","2005-2006","st-thomas"
"Morgan Betker","F","Fr","5","1","0","1","0.2000","0","1","0","0","2005-2006","st-thomas"
"Erin Shepet","D","So","2","1","0","1","0.5000","0","0","0","0","2005-2006","st-thomas"
"Susan Hosford","F","Sr","11","1","0","1","0.0909","0","0","0","0","2005-2006","st-thomas"
"Katie Hopkins","D","Fr","3","0","1","1","0.3333","0","0","0","0","2005-2006","st-thomas"
"Katie Jetland","G","Jr","15","0","0","0","0.0000","0","0","0","0","2005-2006","st-thomas"
"Lauren McCormick","D","Fr","9","0","0","0","0.0000","0","0","0","0","2005-2006","st-thomas"
"Kelly Reddin","F","Fr","16","0","0","0","0.0000","0","0","0","0","2005-2006","st-thomas"
"Becky Kilpatrick","G","Sr","13","0","0","0","0.0000","0","0","0","0","2005-2006","st-thomas"
"Michelle Chee","F","Fr","21","12","10","22","1.0476","0","4","0","0","2005-2006","trinity"
"Emmy Handy","F","So","20","9","6","15","0.7500","0","4","0","0","2005-2006","trinity"
"Alexandra Schmidt","D","So","16","6","9","15","0.9375","2","4","0","0","2005-2006","trinity"
"Tara Borawski","F","Sr","15","5","9","14","0.9333","2","3","0","0","2005-2006","trinity"
"Erin Fitzgerald","F","So","21","3","11","14","0.6667","0","1","0","0","2005-2006","trinity"
"Megan Fallon","F","So","15","3","9","12","0.8000","0","2","0","0","2005-2006","trinity"
"Jessica Keeley","F","Sr","21","3","6","9","0.4286","0","0","0","0","2005-2006","trinity"
"Kelley McCarthy","D","Fr","21","2","7","9","0.4286","0","2","0","0","2005-2006","trinity"
"Kara Douglas","F/D","So","21","7","1","8","0.3810","3","1","0","0","2005-2006","trinity"
"Marissa Powers","F","Fr","21","1","3","4","0.1905","0","0","0","0","2005-2006","trinity"
"Rosemary McGuirk","F","Fr","21","1","2","3","0.1429","0","0","0","0","2005-2006","trinity"
"Christine Ryan","D","Jr","21","0","3","3","0.1429","0","0","0","0","2005-2006","trinity"
"Jennifer Perrone","D","Fr","21","0","3","3","0.1429","0","0","0","0","2005-2006","trinity"
"Elizabeth Johnson","F","Jr","14","0","2","2","0.1429","0","0","0","0","2005-2006","trinity"
"Emily Ciccolo","F","Sr","21","0","1","1","0.0476","0","0","0","0","2005-2006","trinity"
"Ashley Bell","D","So","14","0","1","1","0.0714","0","0","0","0","2005-2006","trinity"
"Lila Claghorn","F","So","21","0","1","1","0.0476","0","0","0","0","2005-2006","trinity"
"Erin Bloxham","D","Fr","7","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Rebecca Aberle","D","So","19","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Allison Parpal","G","So","3","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Courtney Bergh","G","Sr","16","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Helen McCarthy","G","So","5","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Shannon Lindgren","D","Sr","20","0","0","0","0.0000","0","0","0","0","2005-2006","trinity"
"Melissa Belmonte","F","Jr","25","15","25","40","1.6000","2","3","0","0","2005-2006","umass-boston"
"Andrea Ciarletta","F","Jr","24","26","12","38","1.5833","5","4","0","0","2005-2006","umass-boston"
"Casey Turner","F","So","25","15","10","25","1.0000","1","1","0","0","2005-2006","umass-boston"
"Maria Guanci","F","Fr","24","6","13","19","0.7917","0","1","0","0","2005-2006","umass-boston"
"Molly Norton","F","Sr","23","8","6","14","0.6087","0","1","0","1","2005-2006","umass-boston"
"Kristin Wilson","D","Sr","24","3","11","14","0.5833","1","1","1","0","2005-2006","umass-boston"
"Melissa Wigmore","D","Jr","25","4","9","13","0.5200","2","0","0","0","2005-2006","umass-boston"
"Katherine Wall","F","So","25","3","10","13","0.5200","0","1","0","0","2005-2006","umass-boston"
"Audrey Deguire","D","So","25","4","4","8","0.3200","0","2","0","0","2005-2006","umass-boston"
"Rose Devlin","D","So","24","2","4","6","0.2500","0","1","0","0","2005-2006","umass-boston"
"Lauren O'Connor","F","So","25","1","5","6","0.2400","0","0","0","0","2005-2006","umass-boston"
"Kerri Loranger","F","Fr","9","1","5","6","0.6667","0","0","0","0","2005-2006","umass-boston"
"Katie Reardon","F","Jr","25","3","2","5","0.2000","3","0","0","0","2005-2006","umass-boston"
"Jaclyn Brith","F","Fr","21","3","2","5","0.2381","0","1","0","0","2005-2006","umass-boston"
"Sarah Cronin","D","Fr","24","0","5","5","0.2083","0","0","0","0","2005-2006","umass-boston"
"Garbrielle Goodrow","F","Jr","15","2","0","2","0.1333","0","0","0","0","2005-2006","umass-boston"
"Christina Lynch","F","So","24","1","1","2","0.0833","1","0","0","0","2005-2006","umass-boston"
"Leanne Corsino","D","Jr","24","0","2","2","0.0833","0","0","0","0","2005-2006","umass-boston"
"Anna Dahlberg","F","Fr","19","0","0","0","0.0000","0","0","0","0","2005-2006","umass-boston"
"Ashley Spinney","D","So","15","0","0","0","0.0000","0","0","0","0","2005-2006","umass-boston"
"Shannon Palmer","G","Jr","10","0","0","0","0.0000","0","0","0","0","2005-2006","umass-boston"
"Kerri Zizzo","D","Jr","4","0","0","0","0.0000","0","0","0","0","2005-2006","umass-boston"
"Amanda Boucher","G","Jr","17","0","0","0","0.0000","0","0","0","0","2005-2006","umass-boston"
"Elise Nichols","F","Jr","25","5","8","13","0.5200","1","1","0","0","2005-2006","union"
"Suzy Pocock","F","Fr","27","6","3","9","0.3333","1","2","1","0","2005-2006","union"
"Linnea Edwardson","F","So","26","5","1","6","0.2308","0","1","1","0","2005-2006","union"
"Maeve Kehoe","D","So","26","3","3","6","0.2308","0","2","0","0","2005-2006","union"
"Kate Gustafson","F","Sr","26","2","4","6","0.2308","1","0","0","0","2005-2006","union"
"Ashley Kilstein","F","So","28","3","2","5","0.1786","0","1","0","0","2005-2006","union"
"Meagan Beck","D","Fr","28","1","4","5","0.1786","0","0","0","0","2005-2006","union"
"Gabriela Wintner","D","Fr","17","1","4","5","0.2941","0","0","0","0","2005-2006","union"
"Dale Chaput","F","Fr","27","3","0","3","0.1111","0","3","0","0","2005-2006","union"
"Meghan O'Connor","F","Jr","26","2","1","3","0.1154","0","1","0","0","2005-2006","union"
"Molly Garrett","D","Jr","28","0","3","3","0.1071","0","0","0","0","2005-2006","union"
"Carli McNeill","D","Jr","28","1","1","2","0.0714","0","0","0","0","2005-2006","union"
"Courtney Chais","F","So","18","1","1","2","0.1111","0","1","0","0","2005-2006","union"
"Josie McDermott","D","Fr","28","1","0","1","0.0357","0","1","0","0","2005-2006","union"
"Kristin Hissong","D","So","28","0","1","1","0.0357","0","0","0","0","2005-2006","union"
"Katelyn Aitcheson","D","Jr","24","0","1","1","0.0417","0","0","0","0","2005-2006","union"
"Kelly Lannan","F","Jr","26","0","1","1","0.0385","0","0","0","0","2005-2006","union"
"Amanda Hanson","G","Jr","8","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Stephanie Gilbert","F","Fr","24","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Carly Aimi","F","So","19","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Meg Lloyd","D","Sr","16","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Dana Smullyan","G","Sr","4","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Alex Zirbel","G","Fr","23","0","0","0","0.0000","0","0","0","0","2005-2006","union"
"Deana Wiegand","F","Jr","27","17","25","42","1.5556","3","4","1","0","2005-2006","utica"
"Jill Nolan","F","Jr","21","23","15","38","1.8095","6","6","1","1","2005-2006","utica"
"Mandy Finkle","F","Sr","27","10","18","28","1.0370","1","2","0","0","2005-2006","utica"
"Stephanie Price","F","Jr","20","10","13","23","1.1500","1","1","1","1","2005-2006","utica"
"Courtney Bills","F","Jr","27","10","8","18","0.6667","1","3","1","0","2005-2006","utica"
"Ashley Kaufman","D","So","26","8","8","16","0.6154","3","3","0","0","2005-2006","utica"
"Krystal Cummings","F","Fr","26","5","7","12","0.4615","1","1","0","0","2005-2006","utica"
"Courtney Bank","D","Jr","27","4","8","12","0.4444","0","2","0","0","2005-2006","utica"
"Kelli Vossler","D","Jr","27","0","8","8","0.2963","0","0","0","0","2005-2006","utica"
"Sarah Pernak","F","Fr","26","3","4","7","0.2692","0","0","0","0","2005-2006","utica"
"Samantha Rowan","F","Fr","24","3","4","7","0.2917","1","1","0","0","2005-2006","utica"
"Kelly Bills","F","So","26","3","4","7","0.2692","0","0","0","0","2005-2006","utica"
"Michelle Tesoro","D","Sr","26","2","5","7","0.2692","0","0","1","0","2005-2006","utica"
"Amanda McDonnell","D","Fr","24","1","6","7","0.2917","0","0","0","0","2005-2006","utica"
"Katie Moss","D","Jr","27","3","3","6","0.2222","0","0","0","0","2005-2006","utica"
"Lindsay Pemble","F","Jr","25","1","4","5","0.2000","1","0","0","0","2005-2006","utica"
"Laura Schnitker","D","So","26","1","4","5","0.1923","0","0","0","0","2005-2006","utica"
"Niki Fletcher","F","Sr","20","0","4","4","0.2000","0","0","0","0","2005-2006","utica"
"Sarah Kirby","D","Sr","18","3","0","3","0.1667","0","0","0","0","2005-2006","utica"
"Amanda Todd","D","Fr","7","0","0","0","0.0000","0","0","0","0","2005-2006","utica"
"Kristen MacDonald","D","Jr","8","0","0","0","0.0000","0","0","0","0","2005-2006","utica"
"Erin Schinasi","D","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","utica"
"Stephanie Yates","G","Jr","22","0","0","0","0.0000","0","0","0","0","2005-2006","utica"
